"id";"content";"from_source";"link";"map_location";"time";"type";"user_name"
747;"Watched ?????????“????” ??????????????????????????";"YouTube";"https://www.youtube.com/watch?v=Y0ptLxDv_jM";"";"Sep 23, 2018, 9:15:41 PM EDT";"YouTube";"kevin"
748;"Watched ?????????????????????????????????????";"YouTube";"https://www.youtube.com/watch?v=CzV7CQwxm20";"";"Sep 23, 2018, 9:11:24 PM EDT";"YouTube";"kevin"
749;"Watched ?????“????”???????????????????????";"YouTube";"https://www.youtube.com/watch?v=P_LU9MGBQRQ";"";"Sep 23, 2018, 9:09:23 PM EDT";"YouTube";"kevin"
750;"Watched ??????“????” ??????????????????????";"YouTube";"https://www.youtube.com/watch?v=8kz-0edWRwk";"";"Sep 23, 2018, 9:06:48 PM EDT";"YouTube";"kevin"
751;"Watched ????????“???”?????????????????????";"YouTube";"https://www.youtube.com/watch?v=eOqJaoDPO-w";"";"Sep 23, 2018, 9:01:49 PM EDT";"YouTube";"kevin"
752;"Watched ?????“?????”????????????????????????";"YouTube";"https://www.youtube.com/watch?v=UjFxgYCLUlQ";"";"Sep 23, 2018, 8:58:05 PM EDT";"YouTube";"kevin"
753;"Watched ????????????“??????”???????????????";"YouTube";"https://www.youtube.com/watch?v=JRawQBCkQ34";"";"Sep 23, 2018, 8:53:38 PM EDT";"YouTube";"kevin"
754;"Watched ?????“????”????????????????????????";"YouTube";"https://www.youtube.com/watch?v=qdyGcAgRZKU";"";"Sep 23, 2018, 8:50:04 PM EDT";"YouTube";"kevin"
755;"Watched ??????‘’????”?????????????????";"YouTube";"https://www.youtube.com/watch?v=nXDTISsiJV0";"";"Sep 23, 2018, 8:47:17 PM EDT";"YouTube";"kevin"
756;"Watched ??????“????”??????????????????????";"YouTube";"https://www.youtube.com/watch?v=zoT5qqi81tk";"";"Sep 23, 2018, 8:46:58 PM EDT";"YouTube";"kevin"
757;"Watched ??????“?????(????)” ??????????????????????????";"YouTube";"https://www.youtube.com/watch?v=VtbdpRxCS8I";"";"Sep 23, 2018, 8:46:32 PM EDT";"YouTube";"kevin"
758;"Watched MY MOM TRIES VERY EXTRA WISH CLOTHING ... ya'll wanted thisMia Maples";"YouTube";"https://www.youtube.com/watch?v=4duAT1Q1Kgk";"";"Sep 23, 2018, 4:43:19 PM EDT";"YouTube";"kevin"
759;"Watched BOWLING BALL Vs. BULLETPROOF GLASS from 45m! (150 ft)How Ridiculous";"YouTube";"https://www.youtube.com/watch?v=NIICOnI8Xto";"";"Sep 23, 2018, 4:41:05 PM EDT";"YouTube";"kevin"
760;"Watched Lucas The Spider - One Man BandLucas the Spider";"YouTube";"https://www.youtube.com/watch?v=d-guQ3Pki-0";"";"Sep 23, 2018, 4:39:58 PM EDT";"YouTube";"kevin"
761;"arched for ???";"YouTube";"https://www.youtube.com/results?search_query=%E6%89%8B%E6%92%95%E9%B8%A1";"";"Sep 27, 2018, 8:32:15 PM EDT";"YouTube";"kevin"
762;"Watched Lucas the Spider - Spinning WebsLucas the Spider";"YouTube";"https://www.youtube.com/watch?v=qkZ_wc8ML18";"";"Sep 23, 2018, 4:39:12 PM EDT";"YouTube";"kevin"
763;"Watched Lucas the Spider - Giant SpiderLucas the Spider";"YouTube";"https://www.youtube.com/watch?v=v7H_Or9Nr5I";"";"Sep 23, 2018, 4:38:31 PM EDT";"YouTube";"kevin"
764;"Watched Lucas the Spider - NaptimeLucas the Spider";"YouTube";"https://www.youtube.com/watch?v=cO5M0vfyEE0";"";"Sep 23, 2018, 4:37:43 PM EDT";"YouTube";"kevin"
765;"Watched Duos with Travis Scott!Ninja";"YouTube";"https://www.youtube.com/watch?v=ozd5MXnyAOs";"";"Sep 23, 2018, 4:33:45 PM EDT";"YouTube";"kevin"
766;"Watched ????? ?209? ???? ?????????";"YouTube";"https://www.youtube.com/watch?v=qU52CFGTGu0";"";"Sep 22, 2018, 11:26:26 PM EDT";"YouTube";"kevin"
767;"arched for ?????";"YouTube";"https://www.youtube.com/results?search_query=%E4%B8%80%E7%99%BE%E9%9B%B6%E4%B8%80%E5%A4%9C";"";"Sep 22, 2018, 11:26:18 PM EDT";"YouTube";"kevin"
768;"Watched ????? | ??????????????????????????????20180921 ?115??????";"YouTube";"https://www.youtube.com/watch?v=cC7ofXuygfE";"";"Sep 22, 2018, 7:27:46 AM EDT";"YouTube";"kevin"
769;"Watched ???????????????????????????????????????2018?9?20??????";"YouTube";"https://www.youtube.com/watch?v=9FAYd1b0uxo";"";"Sep 22, 2018, 6:56:41 AM EDT";"YouTube";"kevin"
770;"Watched ????? | ????????????????????????????????????????????????????????????20180920?????";"YouTube";"https://www.youtube.com/watch?v=y7jyR9gjSzI";"";"Sep 22, 2018, 6:29:47 AM EDT";"YouTube";"kevin"
771;"Watched ????? | ???????????????????????????????????????????? (20180921)????";"YouTube";"https://www.youtube.com/watch?v=pVJ3t4D8A2c";"";"Sep 22, 2018, 6:08:36 AM EDT";"YouTube";"kevin"
772;"Watched ??????????????????????????????????????????????2018?9?21?-1?????";"YouTube";"https://www.youtube.com/watch?v=AvSVEC1WAMQ";"";"Sep 22, 2018, 6:08:32 AM EDT";"YouTube";"kevin"
773;"arched for ??";"YouTube";"https://www.youtube.com/results?search_query=%E6%98%8E%E9%95%9C";"";"Sep 22, 2018, 6:07:38 AM EDT";"YouTube";"kevin"
774;"Watched ???????????????????????????????????????????Macau Chinese Revival Association";"YouTube";"https://www.youtube.com/watch?v=AU3uoVVnamQ";"";"Sep 22, 2018, 12:54:24 AM EDT";"YouTube";"kevin"
775;"Watched The Amazing World of Gumball | Anais' Medical Condition | Cartoon NetworkCartoon Network";"YouTube";"https://www.youtube.com/watch?v=ms6Ba_NiboU";"";"Sep 22, 2018, 12:52:08 AM EDT";"YouTube";"kevin"
776;"Watched ???????????????1?????????????????? ???????????????1?????????????????????";"YouTube";"https://www.youtube.com/watch?v=g-jRYgUyvAI";"";"Sep 22, 2018, 12:48:37 AM EDT";"YouTube";"kevin"
777;"Watched ?????????????????????2??????????? ????????????????2??????????????????";"YouTube";"https://www.youtube.com/watch?v=253jaV6Yt8k";"";"Sep 22, 2018, 12:44:32 AM EDT";"YouTube";"kevin"
778;"Watched ??????“?????” ?????????????“????”????????";"YouTube";"https://www.youtube.com/watch?v=SRn2oJst7i0";"";"Sep 22, 2018, 12:42:31 AM EDT";"YouTube";"kevin"
779;"Watched Vlog001 ??????????????????????????????????";"YouTube";"https://www.youtube.com/watch?v=52Bn8BYFzFg";"";"Sep 22, 2018, 12:40:58 AM EDT";"YouTube";"kevin"
780;"Watched Vlog002 ???????”?????“ ???????????????????????????????";"YouTube";"https://www.youtube.com/watch?v=F_5RJ69XpIA";"";"Sep 22, 2018, 12:39:49 AM EDT";"YouTube";"kevin"
781;"Watched ?????????“???”?“????” ???????????????";"YouTube";"https://www.youtube.com/watch?v=WAb2q4UbNHo";"";"Sep 22, 2018, 12:34:55 AM EDT";"YouTube";"kevin"
782;"Watched ?????“?????”????????????????????";"YouTube";"https://www.youtube.com/watch?v=2hvQFxZBTVY";"";"Sep 22, 2018, 12:32:15 AM EDT";"YouTube";"kevin"
783;"Watched ??????“????” ?????????????????";"YouTube";"https://www.youtube.com/watch?v=ebeTDfFZVVY";"";"Sep 22, 2018, 12:30:09 AM EDT";"YouTube";"kevin"
784;"Watched ????????????????????????????????????????? 20180921?????";"YouTube";"https://www.youtube.com/watch?v=xN6kuV2x7kw";"";"Sep 21, 2018, 5:30:48 PM EDT";"YouTube";"kevin"
785;"Watched ??????“???” ???????????????????????";"YouTube";"https://www.youtube.com/watch?v=vFVim6R598s";"";"Sep 21, 2018, 5:24:41 PM EDT";"YouTube";"kevin"
786;"Watched ????????“????”???????????????????????";"YouTube";"https://www.youtube.com/watch?v=eMJ856anzrE";"";"Sep 21, 2018, 5:24:31 PM EDT";"YouTube";"kevin"
787;"Watched ??????“????” ?????????????????????????????????";"YouTube";"https://www.youtube.com/watch?v=SYmY7stIOeA";"";"Sep 21, 2018, 11:44:56 AM EDT";"YouTube";"kevin"
788;"Watched ??????“????” ????????????KFC???????????";"YouTube";"https://www.youtube.com/watch?v=mZbU1z0toqk";"";"Sep 21, 2018, 11:42:08 AM EDT";"YouTube";"kevin"
789;"Watched Szayelporro vs Mayuri | Bleach FightsAnimeBomb";"YouTube";"https://www.youtube.com/watch?v=klrol4mRwj0";"";"Sep 21, 2018, 11:34:59 AM EDT";"YouTube";"kevin"
790;"Watched Humanity Vs The Biggest Titan | Attack On Titan Season 3 | Eng SubBeast Titan";"YouTube";"https://www.youtube.com/watch?v=xzIbbJPlWZE";"";"Sep 21, 2018, 11:30:13 AM EDT";"YouTube";"kevin"
791;"Watched https://www.youtube.com/watch?v=wCea3bEAlVk";"YouTube";"https://www.youtube.com/watch?v=wCea3bEAlVk";"";"Sep 21, 2018, 11:30:05 AM EDT";"YouTube";"kevin"
792;"Watched ??? ?????????...???????? ??Rap???????????";"YouTube";"https://www.youtube.com/watch?v=THCN6qAaN5U";"";"Sep 21, 2018, 11:28:40 AM EDT";"YouTube";"kevin"
793;"arched for ?????7?";"YouTube";"https://www.youtube.com/results?search_query=%E4%B8%AD%E5%9B%BD%E6%96%B0%E8%AF%B4%E5%94%B17%E6%9C%9F";"";"Sep 20, 2018, 10:29:56 PM EDT";"YouTube";"kevin"
794;"arched for ?????8?";"YouTube";"https://www.youtube.com/results?search_query=%E4%B8%AD%E5%9B%BD%E6%96%B0%E8%AF%B4%E5%94%B18%E6%9C%9F";"";"Sep 20, 2018, 10:29:43 PM EDT";"YouTube";"kevin"
795;"Watched https://www.youtube.com/watch?v=p-2_BgckkCI";"YouTube";"https://www.youtube.com/watch?v=p-2_BgckkCI";"";"Sep 20, 2018, 10:29:24 PM EDT";"YouTube";"kevin"
796;"arched for ?????";"YouTube";"https://www.youtube.com/results?search_query=%E4%B8%AD%E5%9B%BD%E6%96%B0%E8%AF%B4%E5%94%B1";"";"Sep 20, 2018, 10:29:12 PM EDT";"YouTube";"kevin"
797;"Watched ??Full2018????????9??????????PK???? Tiger??????? Sing?China 0914?????????????SING!CHINA Official Channel";"YouTube";"https://www.youtube.com/watch?v=BxiuDIzXXPo";"";"Sep 20, 2018, 9:20:26 PM EDT";"YouTube";"kevin"
798;"arched for ?????";"YouTube";"https://www.youtube.com/results?search_query=%E4%B8%AD%E5%9B%BD%E6%96%B0%E6%AD%8C%E5%A3%B0";"";"Sep 20, 2018, 9:20:23 PM EDT";"YouTube";"kevin"
799;"Watched ??????????????2?3?4???????????????????? 20180917?????";"YouTube";"https://www.youtube.com/watch?v=MeghpOC6Ra4";"";"Sep 20, 2018, 7:39:46 PM EDT";"YouTube";"kevin"
800;"Watched ??????????????????????????????????? 20180919?????";"YouTube";"https://www.youtube.com/watch?v=chqSZ_eOgVI";"";"Sep 20, 2018, 7:26:08 PM EDT";"YouTube";"kevin"
801;"Watched ????????????????????????????????????? 20180920?????";"YouTube";"https://www.youtube.com/watch?v=m3QbPMpepZs";"";"Sep 20, 2018, 6:41:08 PM EDT";"YouTube";"kevin"
802;"Watched ???????????????????????????????????????? 20180919?????";"YouTube";"https://www.youtube.com/watch?v=Nq6zdV16aLA";"";"Sep 20, 2018, 6:28:04 PM EDT";"YouTube";"kevin"
803;"Watched ??????? ??????????20180907??? Sing!China??HD?????????SING!CHINA Official Channel";"YouTube";"https://www.youtube.com/watch?v=y4gYTqw65D4";"";"Sep 20, 2018, 5:54:04 PM EDT";"YouTube";"kevin"
804;"Watched ???????? ????????20180907??? Sing!China??HD?????????SING!CHINA Official Channel";"YouTube";"https://www.youtube.com/watch?v=_2SFEhhmeFc";"";"Sep 20, 2018, 5:50:02 PM EDT";"YouTube";"kevin"
805;"Watched ???????? ???????20180907??? Sing!China??HD?????????SING!CHINA Official Channel";"YouTube";"https://www.youtube.com/watch?v=Je6mQHxKUSo";"";"Sep 20, 2018, 5:45:16 PM EDT";"YouTube";"kevin"
806;"Watched ??????????????????????????????NOWnews";"YouTube";"https://www.youtube.com/watch?v=t_1IAkucAuc";"";"Sep 20, 2018, 5:42:14 PM EDT";"YouTube";"kevin"
807;"Watched ??????????V????????? ???????????????NOWnews????NOWnews";"YouTube";"https://www.youtube.com/watch?v=791bg4RrPu8";"";"Sep 20, 2018, 5:39:14 PM EDT";"YouTube";"kevin"
808;"Watched ??????????Hook??????????";"YouTube";"https://www.youtube.com/watch?v=ixr-S52QO-0";"";"Sep 20, 2018, 5:35:57 PM EDT";"YouTube";"kevin"
809;"Watched ????.???????""????"" ?????????NewShowBiz????";"YouTube";"https://www.youtube.com/watch?v=QiszD9dUibM";"";"Sep 20, 2018, 5:32:44 PM EDT";"YouTube";"kevin"
810;"Watched ??????????????????????????";"YouTube";"https://www.youtube.com/watch?v=hGXAqgWp4zE";"";"Sep 20, 2018, 5:29:19 PM EDT";"YouTube";"kevin"
811;"Watched ????????????????????????????????NOWnews????NOWnews";"YouTube";"https://www.youtube.com/watch?v=QIbN-ephpmY";"";"Sep 20, 2018, 5:25:57 PM EDT";"YouTube";"kevin"
812;"Watched ?????????????0????????????????????????Nagootv???";"YouTube";"https://www.youtube.com/watch?v=AYSTKS89pPk";"";"Sep 20, 2018, 5:22:50 PM EDT";"YouTube";"kevin"
813;"Watched ???????????? / ?????MV  #?????Eddie Music Studio";"YouTube";"https://www.youtube.com/watch?v=jKZMVhQC4X8";"";"Sep 20, 2018, 5:19:46 PM EDT";"YouTube";"kevin"
814;"Watched ?????????? / ?????MV   #????? #???Eddie Music Studio";"YouTube";"https://www.youtube.com/watch?v=Zeevj6j2JIk";"";"Sep 20, 2018, 5:15:38 PM EDT";"YouTube";"kevin"
815;"Watched ?????Blow Fever - ???#???????? EP8Harry Hu";"YouTube";"https://www.youtube.com/watch?v=TYp3HkkzcFQ";"";"Sep 20, 2018, 5:12:16 PM EDT";"YouTube";"kevin"
816;"Watched ??????? - ??? #???????? EP9Harry Hu";"YouTube";"https://www.youtube.com/watch?v=03vHriIcb5U";"";"Sep 20, 2018, 5:08:34 PM EDT";"YouTube";"kevin"
817;"Watched ???????? - ????#???????? EP7Harry Hu";"YouTube";"https://www.youtube.com/watch?v=cmi7q-BQyTY";"";"Sep 20, 2018, 5:05:14 PM EDT";"YouTube";"kevin"
818;"Watched ???????? - ???? #???????? EP9Harry Hu";"YouTube";"https://www.youtube.com/watch?v=xFOb4JMnYt4";"";"Sep 20, 2018, 5:01:38 PM EDT";"YouTube";"kevin"
819;"Watched ??????? - ???#???????? EP9Harry Hu";"YouTube";"https://www.youtube.com/watch?v=4P8Ma9reD2k";"";"Sep 20, 2018, 4:56:56 PM EDT";"YouTube";"kevin"
820;"Watched ???????? - ???? #???????? EP9Harry Hu";"YouTube";"https://www.youtube.com/watch?v=BVcLgNlKhpQ";"";"Sep 20, 2018, 4:52:45 PM EDT";"YouTube";"kevin"
821;"Watched ???????? & ICE - ????#???????? EP10Harry Hu";"YouTube";"https://www.youtube.com/watch?v=2FoRwQgyQDU";"";"Sep 20, 2018, 4:49:09 PM EDT";"YouTube";"kevin"
822;"Watched ????? 20180908???????????????????";"YouTube";"https://www.youtube.com/watch?v=DvdysLK3OGc";"";"Sep 20, 2018, 4:44:50 PM EDT";"YouTube";"kevin"
823;"Watched ???????????3?????????????????4??NOWnews????NOWnews";"YouTube";"https://www.youtube.com/watch?v=ZyUVQTusEoY";"";"Sep 20, 2018, 4:44:16 PM EDT";"YouTube";"kevin"
824;"Watched ???????ICE?Trust My God????? ?????????????NOWnews????NOWnews";"YouTube";"https://www.youtube.com/watch?v=U_fVt8WkqMU";"";"Sep 20, 2018, 4:41:13 PM EDT";"YouTube";"kevin"
825;"Watched ICE?AYA???????4???????????????????Nagootv???";"YouTube";"https://www.youtube.com/watch?v=ZdoVBVJSWEM";"";"Sep 20, 2018, 4:38:28 PM EDT";"YouTube";"kevin"
826;"Watched ???????????????????????????????NOWnews????NOWnews";"YouTube";"https://www.youtube.com/watch?v=8wYpWHb0H5M";"";"Sep 20, 2018, 4:35:18 PM EDT";"YouTube";"kevin"
827;"Watched ?????????V?????????????????????????NOWnews????NOWnews";"YouTube";"https://www.youtube.com/watch?v=JFqFCWZuFIQ";"";"Sep 20, 2018, 4:32:17 PM EDT";"YouTube";"kevin"
828;"Watched ??????????????????????????????NOWnews????NOWnews";"YouTube";"https://www.youtube.com/watch?v=tPcCWqQsFBA";"";"Sep 20, 2018, 4:29:20 PM EDT";"YouTube";"kevin"
829;"Watched ICE??????????????????????????????NOWnews????NOWnews";"YouTube";"https://www.youtube.com/watch?v=RkI_gYKN0dc";"";"Sep 20, 2018, 4:26:02 PM EDT";"YouTube";"kevin"
830;"Watched https://www.youtube.com/watch?v=Bji8AvGYaZY";"YouTube";"https://www.youtube.com/watch?v=Bji8AvGYaZY";"";"Sep 20, 2018, 4:21:51 PM EDT";"YouTube";"kevin"
831;"arched for ?????";"YouTube";"https://www.youtube.com/results?search_query=%E4%B8%AD%E5%9B%BD%E6%96%B0%E8%AF%B4%E5%94%B1";"";"Sep 20, 2018, 4:21:39 PM EDT";"YouTube";"kevin"
832;"Watched ?????????????“??”????“?????”?20180917?440??-Wen Zhao Official??????";"YouTube";"https://www.youtube.com/watch?v=Ej4zl6pEGHc";"";"Sep 20, 2018, 4:21:23 PM EDT";"YouTube";"kevin"
833;"Watched ???????????20??“??”?????20180919?442??-Wen Zhao Official??????";"YouTube";"https://www.youtube.com/watch?v=JCotV9VWIOQ";"";"Sep 20, 2018, 4:01:02 PM EDT";"YouTube";"kevin"
834;"Watched ??????????????????????????????????? 20180920?????";"YouTube";"https://www.youtube.com/watch?v=cTfS5RSbxL8";"";"Sep 20, 2018, 3:55:25 PM EDT";"YouTube";"kevin"
835;"Watched https://www.youtube.com/watch?v=fLoTcb7IzP4";"YouTube";"https://www.youtube.com/watch?v=fLoTcb7IzP4";"";"Sep 20, 2018, 3:29:22 PM EDT";"YouTube";"kevin"
836;"Watched https://www.youtube.com/watch?v=cKBMldQ1mko";"YouTube";"https://www.youtube.com/watch?v=cKBMldQ1mko";"";"Sep 20, 2018, 2:53:10 PM EDT";"YouTube";"kevin"
837;"Watched https://www.youtube.com/watch?v=EIHZRayya3A";"YouTube";"https://www.youtube.com/watch?v=EIHZRayya3A";"";"Sep 20, 2018, 2:46:28 PM EDT";"YouTube";"kevin"
838;"Watched ????????????????????????????????????? 20180919?????";"YouTube";"https://www.youtube.com/watch?v=dadswDfeXv8";"";"Sep 20, 2018, 10:03:21 AM EDT";"YouTube";"kevin"
839;"Watched ?????????????????????????????????? 20180919?????";"YouTube";"https://www.youtube.com/watch?v=V5izv-fM8fk";"";"Sep 20, 2018, 10:00:14 AM EDT";"YouTube";"kevin"
840;"Watched ?????????????????????????????????????? 20180919?????";"YouTube";"https://www.youtube.com/watch?v=_IyzV78DLHE";"";"Sep 20, 2018, 9:43:36 AM EDT";"YouTube";"kevin"
841;"Watched ???????????????2.6%?????????????? 20180919?????";"YouTube";"https://www.youtube.com/watch?v=aXnywEmY8Ho";"";"Sep 20, 2018, 9:33:03 AM EDT";"YouTube";"kevin"
842;"Watched https://www.youtube.com/watch?v=y5IL1RhUkwQ";"YouTube";"https://www.youtube.com/watch?v=y5IL1RhUkwQ";"";"Sep 20, 2018, 9:33:00 AM EDT";"YouTube";"kevin"
843;"Watched ?????????????????????????????????68%?????? 201809?????";"YouTube";"https://www.youtube.com/watch?v=3fY0HXgkrj4";"";"Sep 20, 2018, 9:17:12 AM EDT";"YouTube";"kevin"
844;"Watched ?????????????????????????????????? 20180919?????";"YouTube";"https://www.youtube.com/watch?v=UkGLTMcW2I4";"";"Sep 20, 2018, 9:08:24 AM EDT";"YouTube";"kevin"
845;"Watched Marvel Studios' Captain Marvel - Official TrailerMarvel Entertainment";"YouTube";"https://www.youtube.com/watch?v=Z1BCujX3pw8";"";"Sep 20, 2018, 9:06:58 AM EDT";"YouTube";"kevin"
846;"Watched https://www.youtube.com/watch?v=JX-XC1y11LI";"YouTube";"https://www.youtube.com/watch?v=JX-XC1y11LI";"";"Sep 20, 2018, 9:00:28 AM EDT";"YouTube";"kevin"
847;"Watched ??? ?????????????????";"YouTube";"https://www.youtube.com/watch?v=3BNpC2K2rBg";"";"Sep 20, 2018, 9:00:21 AM EDT";"YouTube";"kevin"
848;"Watched ??? ??????????????????????";"YouTube";"https://www.youtube.com/watch?v=1YI1k1iTFd8";"";"Sep 20, 2018, 9:00:11 AM EDT";"YouTube";"kevin"
849;"Watched ??? ?????????????????????? ??????????????";"YouTube";"https://www.youtube.com/watch?v=USwTgxMGkys";"";"Sep 20, 2018, 8:42:30 AM EDT";"YouTube";"kevin"
850;"Watched ??????? ? ??? ??? ?? | CCTV??CCTV??";"YouTube";"https://www.youtube.com/watch?v=YTmq2eY5fIQ";"";"Sep 19, 2018, 9:00:04 PM EDT";"YouTube";"kevin"
851;"Watched ????????????????????????";"YouTube";"https://www.youtube.com/watch?v=pxVLpLhErgk";"";"Sep 19, 2018, 8:57:54 PM EDT";"YouTube";"kevin"
852;"arched for ??";"YouTube";"https://www.youtube.com/results?search_query=%E5%B0%91%E5%BA%B7";"";"Sep 19, 2018, 8:56:59 PM EDT";"YouTube";"kevin"
853;"arched for ?????";"YouTube";"https://www.youtube.com/results?search_query=%E4%B8%80%E8%99%8E%E4%B8%80%E5%B8%AD%E8%B0%88";"";"Sep 19, 2018, 8:56:20 PM EDT";"YouTube";"kevin"
854;"Watched ?????????????500??????????";"YouTube";"https://www.youtube.com/watch?v=iRcwnKiu1Kg";"";"Sep 19, 2018, 8:56:11 PM EDT";"YouTube";"kevin"
855;"Watched ???CUT? ????? ??????2??10? SING!CHINA S2 EP.10 20170915 [??????HD]???????? ZJSTV Music Channel - ???? -";"YouTube";"https://www.youtube.com/watch?v=xj_C5Iscqig";"";"Sep 19, 2018, 8:54:36 PM EDT";"YouTube";"kevin"
856;"Watched ???????????? -???2017??9? ??The Singer?????????????????? SINGER";"YouTube";"https://www.youtube.com/watch?v=Psr28JFrx_s";"";"Sep 19, 2018, 8:52:01 PM EDT";"YouTube";"kevin"
857;"Watched ???????-  ???????2018??4? Singer2018???????????????? SINGER";"YouTube";"https://www.youtube.com/watch?v=YNh8u7Z8YPA";"";"Sep 19, 2018, 8:44:55 PM EDT";"YouTube";"kevin"
858;"Watched ???CUT??? ?????? ???????????? ?????????????2??10? SING!CHINA S2 EP.10 20170915 [??????HD]???????? ZJSTV Music Channel - ???? -";"YouTube";"https://www.youtube.com/watch?v=Ti5fdLn-ZTg";"";"Sep 19, 2018, 8:39:29 PM EDT";"YouTube";"kevin"
859;"Watched ?????-???????????-??????????";"YouTube";"https://www.youtube.com/watch?v=HABx1m6RKvQ";"";"Sep 19, 2018, 8:33:33 PM EDT";"YouTube";"kevin"
860;"Watched ????? Shredded Chicken with White Sesame Sauce?DayDayCook?Day Day Cook";"YouTube";"https://www.youtube.com/watch?v=VCX8fVpp9Fs";"";"Sep 19, 2018, 8:32:10 PM EDT";"YouTube";"kevin"
861;"arched for ???";"YouTube";"https://www.youtube.com/results?search_query=%E6%89%8B%E6%92%95%E9%B8%A1";"";"Sep 19, 2018, 8:32:06 PM EDT";"YouTube";"kevin"
862;"Watched ??????“????” ???????????????????????????????";"YouTube";"https://www.youtube.com/watch?v=hyiGCNwCMxU";"";"Sep 19, 2018, 8:31:59 PM EDT";"YouTube";"kevin"
863;"Watched ??????“????” ?????????????????????";"YouTube";"https://www.youtube.com/watch?v=WlqEUCCdhiI";"";"Sep 19, 2018, 8:27:20 PM EDT";"YouTube";"kevin"
864;"Watched ????? ?? ????????? ??????2??10? SING!CHINA S2 EP.10 20170915 [??????HD]???????? ZJSTV Music Channel - ???? -";"YouTube";"https://www.youtube.com/watch?v=r90-f0677xA";"";"Sep 19, 2018, 8:16:50 PM EDT";"YouTube";"kevin"
865;"Watched ??????????????? ????????5? SING!CHINA EP.5 20160812 [????????1080P] ????????????? ZJSTV Music Channel - ???? -";"YouTube";"https://www.youtube.com/watch?v=aUfyTq-mhkY";"";"Sep 19, 2018, 8:13:07 PM EDT";"YouTube";"kevin"
866;"Watched ?????????????? ????????7? SING!CHINA EP.7 20160826 [????????1080P] ????????????? ZJSTV Music Channel - ???? -";"YouTube";"https://www.youtube.com/watch?v=EytVDPw1AVk";"";"Sep 19, 2018, 8:09:01 PM EDT";"YouTube";"kevin"
867;"Watched ???CUT?????·???????????????????????? ??????2??10? SING!CHINA S2 EP.10 20170915 [??????HD]???????? ZJSTV Music Channel - ???? -";"YouTube";"https://www.youtube.com/watch?v=093JOWo1vqE";"";"Sep 19, 2018, 8:08:40 PM EDT";"YouTube";"kevin"
868;"Watched ?? - ???? [????][???????????][??????] The Continent Theme Song - The Ordinary Road (Pu Shu)BELLA PING MUSIC CHANNEL";"YouTube";"https://www.youtube.com/watch?v=NjTT5_RSkw4";"";"Sep 19, 2018, 8:03:37 PM EDT";"YouTube";"kevin"
869;"Watched ??? - ?? (??)Infinite OOO";"YouTube";"https://www.youtube.com/watch?v=LXS-LbbqfCw";"";"Sep 19, 2018, 7:58:17 PM EDT";"YouTube";"kevin"
870;"Watched ???????— ?????????????????? SINGER";"YouTube";"https://www.youtube.com/watch?v=dLG4as6BNYo";"";"Sep 19, 2018, 7:52:42 PM EDT";"YouTube";"kevin"
871;"Watched ?????????? — ????4?7????? I AM A SINGER 4 ?????????????????? SINGER";"YouTube";"https://www.youtube.com/watch?v=qyeiBZv6tQc";"";"Sep 19, 2018, 7:51:15 PM EDT";"YouTube";"kevin"
872;"Watched ??????????-???2017??11? ?????The Singer?????????????????? SINGER";"YouTube";"https://www.youtube.com/watch?v=PI_7jugRQ00";"";"Sep 19, 2018, 7:45:27 PM EDT";"YouTube";"kevin"
873;"Watched ????????????????? -???2017??7? ??The Singer?????????????????? SINGER";"YouTube";"https://www.youtube.com/watch?v=HJ6IcO9t9c0";"";"Sep 19, 2018, 7:37:57 PM EDT";"YouTube";"kevin"
874;"Watched ????????????? ??????????  -???2017??13? ??The Singer?????????????????? SINGER";"YouTube";"https://www.youtube.com/watch?v=NGoOpniJwnM";"";"Sep 19, 2018, 7:31:47 PM EDT";"YouTube";"kevin"
875;"Watched ????????????? -???2017??1? ?????The Singer?????????????????? SINGER";"YouTube";"https://www.youtube.com/watch?v=sO63o2ufitE";"";"Sep 19, 2018, 7:29:17 PM EDT";"YouTube";"kevin"
876;"Watched ??????????????????? ????CCTVCCTV???????";"YouTube";"https://www.youtube.com/watch?v=alyYbsYLNgo";"";"Sep 19, 2018, 7:24:44 PM EDT";"YouTube";"kevin"
877;"Watched ?????????????????????CCTVCCTV???????";"YouTube";"https://www.youtube.com/watch?v=O56wBZ4zQ5Y";"";"Sep 19, 2018, 7:21:06 PM EDT";"YouTube";"kevin"
878;"Watched 20150130 ?????????? ????CCTV???????";"YouTube";"https://www.youtube.com/watch?v=tNcLseWnYv4";"";"Sep 19, 2018, 7:17:44 PM EDT";"YouTube";"kevin"
879;"Watched ??? ????-???????2018??5? Singer2018???????????????? SINGER";"YouTube";"https://www.youtube.com/watch?v=WyZ4Wl14Guc";"";"Sep 19, 2018, 7:16:19 PM EDT";"YouTube";"kevin"
880;"Watched ??????? - ???????2018??2? Singer2018???????????????? SINGER";"YouTube";"https://www.youtube.com/watch?v=77jqOtRl0ks";"";"Sep 19, 2018, 7:10:32 PM EDT";"YouTube";"kevin"
881;"Watched ????????-???????2018??1? Singer2018???????????????? SINGER";"YouTube";"https://www.youtube.com/watch?v=whjIeXATLuo";"";"Sep 19, 2018, 7:04:57 PM EDT";"YouTube";"kevin"
882;"Watched ??????- ???????2018??4? Singer2018???????????????? SINGER";"YouTube";"https://www.youtube.com/watch?v=X-zFCdZMHME";"";"Sep 19, 2018, 6:59:14 PM EDT";"YouTube";"kevin"
